"season_type","week","posteam","defteam","qtr","down","ydstogo","ydsnet","shotgun","pass_location","pass_length","air_yards","complete_pass","incomplete_pass","interception","passer","passer_player_id","passer_player_name"
"REG",1,"BAL","LV",2,1,10,39,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",2,1,10,39,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,2,NA,0,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"BAL","LV",2,2,7,39,1,"middle","short",4,1,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",2,3,3,39,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,2,NA,0,39,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",2,4,1,39,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",2,1,10,48,1,"right","deep",19,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,NA,NA,2,NA,0,48,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",2,2,10,48,1,"middle","short",15,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",2,1,10,48,1,"right","short",7,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",2,2,10,48,1,"left","deep",40,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",2,3,10,48,1,"left","short",4,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,NA,NA,2,NA,0,48,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",2,1,10,48,1,"left","short",4,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",2,2,3,48,1,"right","deep",28,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",2,3,3,48,1,NA,NA,NA,0,0,0,"D.Carr",NA,NA
"REG",1,"LV","BAL",2,1,10,48,1,NA,NA,NA,0,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,NA,NA,2,NA,0,48,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",2,2,12,48,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,2,NA,0,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"BAL","LV",3,NA,0,19,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",3,1,10,19,1,"middle","short",9,1,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",3,1,10,19,1,"left","deep",35,0,1,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",3,2,10,19,1,NA,NA,NA,0,0,0,"L.Jackson",NA,NA
"REG",1,"BAL","LV",3,1,10,19,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",3,2,6,19,1,"middle","short",5,0,1,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",3,3,6,19,1,"middle","short",11,0,1,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",3,4,6,19,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",3,1,10,-3,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",3,2,8,-3,1,"left","short",4,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",3,3,8,-3,1,NA,NA,NA,0,0,0,"D.Carr",NA,NA
"REG",1,"LV","BAL",3,3,12,-3,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",3,3,15,-3,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",3,4,13,-3,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",3,1,10,16,1,"right","short",1,0,1,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",3,2,10,16,1,NA,NA,NA,0,0,0,"L.Jackson",NA,NA
"REG",1,"BAL","LV",3,1,10,16,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",3,2,4,16,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",3,3,5,16,1,"right","short",2,0,1,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",3,4,5,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",3,NA,0,67,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",3,1,10,67,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",3,2,6,67,1,"right","short",-1,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",3,3,2,67,1,NA,NA,NA,0,0,0,"D.Carr",NA,NA
"REG",1,"LV","BAL",3,1,10,67,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",3,1,20,67,1,"left","short",0,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",3,2,8,67,1,"middle","short",13,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",3,1,10,67,1,"left","short",1,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",3,2,8,67,1,"right","short",1,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",3,3,5,67,1,"right","short",3,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",3,4,1,67,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",3,1,10,12,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",3,1,10,12,1,"left","short",1,1,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",3,2,4,12,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",3,2,11,12,1,"middle","short",4,1,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",3,3,7,12,1,NA,NA,NA,0,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",3,NA,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"BAL","LV",4,4,13,12,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,1,10,3,1,"left","deep",18,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,2,10,3,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,2,15,3,1,NA,NA,NA,0,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,3,28,3,1,"middle","short",6,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,4,7,3,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,1,10,19,1,"right","short",13,1,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",4,1,10,19,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,2,6,19,1,NA,NA,NA,0,0,0,"L.Jackson",NA,NA
"REG",1,"LV","BAL",4,1,10,41,1,"right","short",1,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,2,6,41,0,"right","short",3,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,3,1,41,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,4,NA,0,41,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,1,10,41,1,"middle","short",6,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,1,10,41,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,NA,0,41,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,1,10,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,2,8,75,1,"middle","short",4,1,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",4,3,2,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,1,10,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,2,5,75,1,"right","deep",42,1,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",4,1,8,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,1,10,75,1,"left","short",8,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,2,1,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,1,10,75,1,"left","short",7,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,2,3,75,1,"left","short",8,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,1,10,75,1,"middle","short",6,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,2,10,75,1,"right","short",2,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,3,10,75,1,"right","deep",30,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,1,10,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,1,20,75,1,"right","short",8,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,2,10,75,1,"right","short",6,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,NA,0,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,1,10,46,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,2,9,46,1,"middle","short",5,1,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",4,1,10,46,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,4,NA,0,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"BAL","LV",4,2,10,46,1,NA,NA,NA,0,0,0,"L.Jackson",NA,NA
"REG",1,NA,NA,4,NA,0,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,1,10,46,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,4,NA,0,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,2,8,46,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,4,NA,0,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,3,4,46,1,NA,NA,NA,0,0,0,"L.Jackson",NA,NA
"REG",1,NA,NA,4,NA,0,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,4,2,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,NA,0,38,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",4,1,10,38,1,"middle","deep",18,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,1,10,38,0,NA,NA,0,0,1,0,NA,"00-0031280","D.Carr"
"REG",1,"LV","BAL",4,2,10,38,1,"middle","deep",18,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",4,1,10,38,0,NA,NA,0,0,1,0,NA,"00-0031280","D.Carr"
"REG",1,"LV","BAL",4,2,10,38,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,NA,0,-1,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",4,1,10,-1,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,4,NA,0,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"LV","BAL",5,NA,0,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",5,1,10,70,0,"right","short",10,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",5,1,10,70,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",5,2,12,70,1,"left","short",0,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",5,1,10,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,5,NA,0,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",5,2,4,70,1,"right","short",8,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",5,3,4,70,1,"right","deep",23,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",5,1,1,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,5,NA,0,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",5,2,1,70,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",5,2,5,70,1,"right","short",5,0,1,0,"D.Carr","00-0031280","D.Carr"
"REG",1,"LV","BAL",5,3,5,70,1,"left","short",5,0,0,1,"D.Carr","00-0031280","D.Carr"
"REG",1,"BAL","LV",5,1,10,7,1,"right","short",10,0,1,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,NA,NA,5,NA,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",5,2,10,7,1,"middle","short",5,1,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",5,1,10,7,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"BAL","LV",5,2,7,7,1,"middle","short",11,0,1,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"BAL","LV",5,3,7,7,1,NA,NA,NA,0,0,0,"L.Jackson","00-0034796","L.Jackson"
"REG",1,"LV","BAL",5,1,10,27,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",5,2,9,27,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LV","BAL",5,2,14,27,1,"right","deep",26,1,0,0,"D.Carr","00-0031280","D.Carr"
"REG",1,NA,NA,5,NA,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,NA,NA,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"CHI","LA",1,NA,0,49,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,1,10,49,1,"right","short",4,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",1,2,6,49,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,1,10,49,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,2,10,49,1,"right","short",7,1,0,0,"J.Fields","00-0036945","J.Fields"
"REG",1,"CHI","LA",1,3,1,49,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,1,NA,0,49,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,3,6,49,1,"left","deep",8,0,0,1,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"LA","CHI",1,1,10,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",1,2,4,80,1,"right","short",5,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",1,1,10,80,0,"right","deep",45,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",1,NA,0,80,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,NA,0,35,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,1,10,35,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,1,10,35,1,"right","short",5,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",1,2,5,35,1,"middle","short",7,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",1,1,10,35,1,"left","short",4,0,1,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",1,2,10,35,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,3,8,35,1,"right","short",-2,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",1,4,4,35,1,"right","short",5,0,1,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"LA","CHI",1,1,10,24,0,"right","short",1,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",1,2,9,24,1,"right","deep",18,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",1,1,10,24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",1,2,9,24,1,"left","short",4,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",1,3,5,24,1,"left","deep",30,0,1,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",1,4,5,24,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,NA,0,33,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,1,10,33,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,2,13,33,1,"right","short",8,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",1,1,10,33,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",1,2,12,33,1,"right","short",-2,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",1,3,14,33,1,"left","short",10,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",1,4,4,33,1,NA,NA,NA,0,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"LA","CHI",1,1,10,54,0,"left","short",-4,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",1,1,10,54,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",1,NA,0,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"LA","CHI",2,2,8,54,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",2,3,1,54,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,2,NA,0,54,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",2,4,1,54,0,"right","short",12,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",2,1,10,54,0,"middle","short",3,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",2,1,2,54,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",2,2,4,54,1,"right","short",4,0,1,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",2,3,4,54,1,"left","short",4,0,1,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",2,4,4,54,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,NA,0,28,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,1,10,28,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,2,9,28,1,"left","short",8,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",2,1,10,28,1,"right","short",7,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",2,2,3,28,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,1,10,28,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,2,5,28,1,"left","short",-2,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",2,3,2,28,1,"right","short",7,0,1,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",2,4,2,28,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",2,1,10,-3,1,"right","short",-3,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",2,2,9,-3,1,NA,NA,NA,0,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",2,3,18,-3,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",2,3,19,-3,1,"left","short",-2,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",2,4,13,-3,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,1,10,55,0,"right","short",1,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",2,1,10,55,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,1,10,55,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,2,7,55,1,"right","short",6,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",2,1,10,55,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,2,NA,0,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"CHI","LA",2,2,7,55,1,"middle","short",3,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",2,1,10,55,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,2,NA,0,55,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,2,10,55,1,NA,NA,NA,0,0,0,"A.Dalton",NA,NA
"REG",1,"CHI","LA",2,3,1,55,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",2,NA,0,55,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",2,NA,0,-2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",2,1,10,-2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,2,NA,0,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"LA","CHI",3,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",3,1,10,75,0,"left","short",-1,0,1,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",3,2,10,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",3,3,10,75,1,"middle","deep",19,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",3,1,10,75,1,"middle","deep",45,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",3,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,NA,0,81,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,1,10,81,1,"right","short",6,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,2,4,81,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,3,3,81,1,"left","short",7,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,1,10,81,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,2,4,81,0,"right","short",0,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,1,10,81,0,"right","short",6,0,1,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,2,10,81,1,"right","short",-3,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,3,2,81,1,"middle","short",2,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,1,10,81,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,2,6,81,1,"right","short",6,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,1,10,81,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,2,6,81,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,1,10,81,1,"middle","short",-1,1,0,0,"J.Fields","00-0036945","J.Fields"
"REG",1,"CHI","LA",3,2,9,81,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,NA,NA,3,NA,0,81,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,3,8,81,1,"left","short",10,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,1,3,81,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,NA,0,81,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",3,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",3,1,10,75,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",3,2,5,75,1,"left","short",5,0,1,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",3,3,5,75,1,"middle","short",6,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",3,1,10,75,0,"right","deep",19,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",3,1,10,75,1,"left","short",-2,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",3,2,7,75,1,"left","short",5,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",3,3,1,75,1,"left","short",4,1,0,0,"M.Stafford","00-0026498","M.Stafford"
"REG",1,"LA","CHI",3,1,1,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"LA","CHI",3,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,NA,0,49,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,1,10,49,1,"middle","short",4,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,2,5,49,1,"middle","short",4,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,1,10,49,1,"left","short",0,0,1,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",3,2,10,49,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",3,NA,0,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",1,"CHI","LA",4,3,2,49,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",1,"CHI","LA",4,1,10,49,1,"right","short",6,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",4,2,1,49,1,NA,NA,NA,0,0,0,"A.Dalton",NA,NA
"REG",1,"CHI","LA",4,1,10,49,1,"right","short",1,1,0,0,"A.Dalton","00-0027973","A.Dalton"
"REG",1,"CHI","LA",4,2,1,49,1,NA,NA,NA,0,0,0,NA,NA,NA
